CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	16573	16324.029113924	16324.029113924	15928.2	1.01525180360427	1.01525180360427	1.04048166145578
chr10	94761842	94761944	UNKNOWN10	15283.4	16324.029113924	16324.029113924	15928.2	0.936251699463314	0.936251699463314	0.959518338544217
chr10	94762678	94762874	CYP2C19	16775.4	16324.029113924	16324.029113924	16728.2083333333	1.02765070332366	1.02765070332366	1.00282108315047
chr10	94775102	94775204	CYP2C19	15796.7	16324.029113924	16324.029113924	16728.2083333333	0.967696142279344	0.967696142279344	0.944315116432573
chr10	94775356	94775484	CYP2C19	16181.7	16324.029113924	16324.029113924	16728.2083333333	0.991281005876016	0.991281005876016	0.967330133482117
chr10	94775505	94775607	CYP2C19	15060.5	16324.029113924	16324.029113924	16728.2083333333	0.92259698233163	0.92259698233163	0.900305621492638
chr10	94780549	94780752	CYP2C19	17017	16324.029113924	16324.029113924	16728.2083333333	1.0424509709729	1.0424509709729	1.01726375358987
chr10	94781817	94781982	CYP2C19	19103.5	16324.029113924	16324.029113924	16728.2083333333	1.17026867978967	1.17026867978967	1.14199319014539
chr10	94781987	94782089	CYP2C19	19046.1	16324.029113924	16324.029113924	16728.2083333333	1.16675239103525	1.16675239103525	1.13856186033073
chr10	94842783	94842885	CYP2C19	16273.3	16324.029113924	16324.029113924	16728.2083333333	0.996892365630445	0.996892365630445	0.972805914161957
chr10	94842931	94843033	CYP2C19	17628.7	16324.029113924	16324.029113924	16728.2083333333	1.07992333736792	1.07992333736792	1.05383073002937
chr10	94849952	94850054	CYP2C19	14752.9	16324.029113924	16324.029113924	16728.2083333333	0.903753595208679	0.903753595208679	0.881917519559028
chr10	94852639	94852767	CYP2C19	17174.9	16324.029113924	16324.029113924	16728.2083333333	1.05212382801683	1.05212382801683	1.02670289954344
chr10	94852900	94853002	CYP2C19	15927.8	16324.029113924	16324.029113924	16728.2083333333	0.975727247779405	0.975727247779405	0.952152178082431
chr10	94938662	94938838	CYP2C9	15831.9	16324.029113924	16324.029113924	16368.82	0.969852472665325	0.969852472665325	0.967198612972713
chr10	94941857	94941959	CYP2C9	16943.8	16324.029113924	16324.029113924	16368.82	1.03796678392023	1.03796678392023	1.03512653935959
chr10	94941963	94942065	CYP2C9	17159.2	16324.029113924	16324.029113924	16368.82	1.05116205565718	1.05116205565718	1.04828570416194
chr10	94942189	94942296	CYP2C9	16269.8	16324.029113924	16324.029113924	16368.82	0.996677957779566	0.996677957779566	0.993950694063469
chr10	94942307	94942409	CYP2C9	14265	16324.029113924	16324.029113924	16368.82	0.873865140796169	0.873865140796169	0.871473936423029
chr10	94947690	94947792	CYP2C9	12367.1	16324.029113924	16324.029113924	16368.82	0.757600952172471	0.757600952172471	0.755527887776883
chr10	94947868	94947970	CYP2C9	17128.4	16324.029113924	16324.029113924	16368.82	1.04927526656944	1.04927526656944	1.04640407799707
chr10	94949091	94949193	CYP2C9	16444.6	16324.029113924	16324.029113924	16368.82	1.00738609844631	1.00738609844631	1.00462953346668
chr10	94949211	94949313	CYP2C9	16872.2	16324.029113924	16324.029113924	16368.82	1.03358061188511	1.03358061188511	1.03075236944386
chr10	94972106	94972229	CYP2C9	17049	16324.029113924	16324.029113924	16368.82	1.04441127132379	1.04441127132379	1.04155339236426
chr10	94981098	94981200	CYP2C9	16446.7	16324.029113924	16324.029113924	16368.82	1.00751474315684	1.00751474315684	1.00475782615974
chr10	94981221	94981323	CYP2C9	17476.4	16324.029113924	16324.029113924	16368.82	1.0705935328854	1.0705935328854	1.06766400998972
chr10	94981368	94981471	CYP2C9	16910.7	16324.029113924	16324.029113924	16368.82	1.03593909824478	1.03593909824478	1.03310440214994
chr10	94986031	94986192	CYP2C9	17191.4	16324.029113924	16324.029113924	16368.82	1.05313460788526	1.05313460788526	1.05025285878884
chr10	94988849	94989023	CYP2C9	17176.1	16324.029113924	16324.029113924	16368.82	1.05219733927999	1.05219733927999	1.04931815488227
chr13	48037751	48037854	NUDT15	14394.2	16324.029113924	16324.029113924	15458.25	0.881779853462896	0.881779853462896	0.93116620574774
chr13	48045662	48045764	NUDT15	16522.3	16324.029113924	16324.029113924	15458.25	1.01214595273582	1.01214595273582	1.06883379425226
chr16	31093389	31093491	VKORC1	13528.8	16324.029113924	16324.029113924	13725.5	0.828765980848455	0.828765980848455	0.985669010236421
chr16	31094524	31094626	VKORC1	13922.2	16324.029113924	16324.029113924	13725.5	0.852865423287236	0.852865423287236	1.01433098976358
chr16	31096359	31096461	UNKNOWN16	16125.9	16324.029113924	16324.029113924	16125.9	0.987862732139148	0.987862732139148	1
chr19	15879568	15879670	CYP4F2	14319.6	16324.029113924	16324.029113924	14319.6	0.877209903269879	0.877209903269879	1
chr1	97078964	97079146	DPYD	17278.1	16324.029113924	16324.029113924	17068.0708333333	1.05844579664846	1.05844579664846	1.0123053840541
chr1	97082319	97082478	DPYD	18314.8	16324.029113924	16324.029113924	17068.0708333333	1.12195340207877	1.12195340207877	1.07304452734236
chr1	97098478	97098632	DPYD	18284.6	16324.029113924	16324.029113924	17068.0708333333	1.12010336862262	1.12010336862262	1.07127514166925
chr1	97193059	97193291	DPYD	19140.9	16324.029113924	16324.029113924	17068.0708333333	1.17255978082477	1.17255978082477	1.12144484206256
chr1	97234841	97234998	DPYD	17555.1	16324.029113924	16324.029113924	17068.0708333333	1.07541464656087	1.07541464656087	1.0285345175458
chr1	97305248	97305410	DPYD	17131.9	16324.029113924	16324.029113924	17068.0708333333	1.04948967442032	1.04948967442032	1.00373968255053
chr1	97306166	97306328	DPYD	17676.6	16324.029113924	16324.029113924	17068.0708333333	1.08285766195566	1.08285766195566	1.03565307248891
