CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	16095	17687.7879746835	17687.7879746835	15408.35	0.909949849186156	0.909949849186156	1.0445634996609
chr10	94761842	94761944	UNKNOWN10	14721.7	17687.7879746835	17687.7879746835	15408.35	0.832308710454417	0.832308710454417	0.955436500339102
chr10	94762678	94762874	CYP2C19	17958.6	17687.7879746835	17687.7879746835	17510.3833333333	1.01531067794933	1.01531067794933	1.02559719328437
chr10	94775102	94775204	CYP2C19	17287.3	17687.7879746835	17687.7879746835	17510.3833333333	0.977357938977064	0.977357938977064	0.987259940054615
chr10	94775356	94775484	CYP2C19	17992.5	17687.7879746835	17687.7879746835	17510.3833333333	1.01722725451891	1.01722725451891	1.02753318745164
chr10	94775505	94775607	CYP2C19	16877.2	17687.7879746835	17687.7879746835	17510.3833333333	0.95417245074151	0.95417245074151	0.963839550438168
chr10	94780549	94780752	CYP2C19	16145.7	17687.7879746835	17687.7879746835	17510.3833333333	0.912816233613229	0.912816233613229	0.92206433706477
chr10	94781817	94781982	CYP2C19	16300.8	17687.7879746835	17687.7879746835	17510.3833333333	0.921584995440428	0.921584995440428	0.930921938697325
chr10	94781987	94782089	CYP2C19	19059.9	17687.7879746835	17687.7879746835	17510.3833333333	1.07757397517883	1.07757397517883	1.08849130468303
chr10	94842783	94842885	CYP2C19	17418.1	17687.7879746835	17687.7879746835	17510.3833333333	0.98475287158182	0.98475287158182	0.994729793655764
chr10	94842931	94843033	CYP2C19	19416	17687.7879746835	17687.7879746835	17510.3833333333	1.09770650958673	1.09770650958673	1.10882780978524
chr10	94849952	94850054	CYP2C19	15518.3	17687.7879746835	17687.7879746835	17510.3833333333	0.877345433030477	0.877345433030477	0.886234167727148
chr10	94852639	94852767	CYP2C19	18940	17687.7879746835	17687.7879746835	17510.3833333333	1.0707952869578	1.0707952869578	1.08164393888198
chr10	94852900	94853002	CYP2C19	17210.2	17687.7879746835	17687.7879746835	17510.3833333333	0.972998999345361	0.972998999345361	0.982856838275956
chr10	94938662	94938838	CYP2C9	17294.5	17687.7879746835	17687.7879746835	16971.76	0.977764999487417	0.977764999487417	1.01901629530467
chr10	94941857	94941959	CYP2C9	18933.9	17687.7879746835	17687.7879746835	16971.76	1.07045041624764	1.07045041624764	1.11561205202053
chr10	94941963	94942065	CYP2C9	19089.7	17687.7879746835	17687.7879746835	16971.76	1.07925875340223	1.07925875340223	1.12479200742881
chr10	94942189	94942296	CYP2C9	18435.7	17687.7879746835	17687.7879746835	16971.76	1.04228409037845	1.04228409037845	1.08625740642102
chr10	94942307	94942409	CYP2C9	16179.7	17687.7879746835	17687.7879746835	16971.76	0.91473846380101	0.91473846380101	0.953330709366619
chr10	94947690	94947792	CYP2C9	10193.2	17687.7879746835	17687.7879746835	16971.76	0.576284610296634	0.576284610296634	0.600597698765479
chr10	94947868	94947970	CYP2C9	15980.2	17687.7879746835	17687.7879746835	16971.76	0.903459495493297	0.903459495493297	0.941575888416994
chr10	94949091	94949193	CYP2C9	12793.1	17687.7879746835	17687.7879746835	16971.76	0.72327302986166	0.72327302986166	0.753787468123518
chr10	94949211	94949313	CYP2C9	15567	17687.7879746835	17687.7879746835	16971.76	0.880098745093563	0.880098745093563	0.917229562520328
chr10	94972106	94972229	CYP2C9	18107.3	17687.7879746835	17687.7879746835	16971.76	1.02371760821177	1.02371760821177	1.06690761594555
chr10	94981098	94981200	CYP2C9	17455.4	17687.7879746835	17687.7879746835	16971.76	0.986861671170179	0.986861671170179	1.02849674989512
chr10	94981221	94981323	CYP2C9	19340.8	17687.7879746835	17687.7879746835	16971.76	1.09345498870081	1.09345498870081	1.13958717304511
chr10	94981368	94981471	CYP2C9	18080.1	17687.7879746835	17687.7879746835	16971.76	1.02217982406155	1.02217982406155	1.06530495364064
chr10	94986031	94986192	CYP2C9	17964.8	17687.7879746835	17687.7879746835	16971.76	1.01566120227769	1.01566120227769	1.05851131526724
chr10	94988849	94989023	CYP2C9	19161	17687.7879746835	17687.7879746835	16971.76	1.08328978317837	1.08328978317837	1.12899310383838
chr13	48037751	48037854	NUDT15	15900.5	17687.7879746835	17687.7879746835	15543.7	0.898953561788411	0.898953561788411	1.02295463757021
chr13	48045662	48045764	NUDT15	15186.9	17687.7879746835	17687.7879746835	15543.7	0.858609342317815	0.858609342317815	0.977045362429795
chr16	31093389	31093491	VKORC1	15982.1	17687.7879746835	17687.7879746835	15986.1	0.903566914239085	0.903566914239085	0.999749782623654
chr16	31094524	31094626	VKORC1	15990.1	17687.7879746835	17687.7879746835	15986.1	0.904019203695033	0.904019203695033	1.00025021737635
chr16	31096359	31096461	UNKNOWN16	17387.2	17687.7879746835	17687.7879746835	17387.2	0.983005903558219	0.983005903558219	1
chr19	15879568	15879670	CYP4F2	17063.7	17687.7879746835	17687.7879746835	17063.7	0.964716448683306	0.964716448683306	1
chr1	97078964	97079146	DPYD	18996.9	17687.7879746835	17687.7879746835	16962.9604166667	1.07401219571323	1.07401219571323	1.11990475326081
chr1	97082319	97082478	DPYD	18847.8	17687.7879746835	17687.7879746835	16962.9604166667	1.065582650978	1.065582650978	1.11111501395012
chr1	97098478	97098632	DPYD	17054.5	17687.7879746835	17687.7879746835	16962.9604166667	0.964196315808966	0.964196315808966	1.00539643912883
chr1	97193059	97193291	DPYD	20486.4	17687.7879746835	17687.7879746835	16962.9604166667	1.15822283879262	1.15822283879262	1.20771371840681
chr1	97234841	97234998	DPYD	19363.2	17687.7879746835	17687.7879746835	16962.9604166667	1.09472139917747	1.09472139917747	1.14149886130578
chr1	97305248	97305410	DPYD	19028.9	17687.7879746835	17687.7879746835	16962.9604166667	1.07582135353703	1.07582135353703	1.12179121642608
chr1	97306166	97306328	DPYD	19179.1	17687.7879746835	17687.7879746835	16962.9604166667	1.08431308807246	1.08431308807246	1.13064580290808
chr1	97373550	97373652	DPYD	17334.3	17687.7879746835	17687.7879746835	16962.9604166667	0.98001513953076	0.98001513953076	1.02189120143017
chr1	97382372	97382477	DPYD	11545.2	17687.7879746835	17687.7879746835	16962.9604166667	0.652721528351911	0.652721528351911	0.680612329240388
chr1	97450047	97450223	DPYD	17477.8	17687.7879746835	17687.7879746835	16962.9604166667	0.988128081646835	0.988128081646835	1.03035080968694
chr1	97515715	97515980	DPYD	18935.6	17687.7879746835	17687.7879746835	16962.9604166667	1.07054652775703	1.07054652775703	1.11629099725984
chr1	97549548	97549766	DPYD	18083.6	17687.7879746835	17687.7879746835	16962.9604166667	1.02237770069853	1.02237770069853	1.06606391548448
chr1	97573748	97573985	DPYD	19615.8	17687.7879746835	17687.7879746835	16962.9604166667	1.10900243874904	1.10900243874904	1.15639012991664
chr1	97593206	97593387	DPYD	16817.2	17687.7879746835	17687.7879746835	16962.9604166667	0.950780279821897	0.950780279821897	0.991407135718866
chr1	97595047	97595175	DPYD	16573	17687.7879746835	17687.7879746835	16962.9604166667	0.936974144179072	0.936974144179072	0.977011063688888
chr1	97679084	97679188	DPYD	9964.75	17687.7879746835	17687.7879746835	16962.9604166667	0.563368919520208	0.563368919520208	0.587441682066846
chr1	97691706	97691808	DPYD	15247.6	17687.7879746835	17687.7879746835	16962.9604166667	0.862041088564824	0.862041088564824	0.898876117462299
chr1	97699340	97699595	DPYD	18884	17687.7879746835	17687.7879746835	16962.9604166667	1.06762926076616	1.06762926076616	1.11324907540584
chr1	97720875	97720979	DPYD	13907.7	17687.7879746835	17687.7879746835	16962.9604166667	0.786288258311669	0.786288258311669	0.819886367613947
chr1	97721499	97721671	DPYD	17849.5	17687.7879746835	17687.7879746835	16962.9604166667	1.00914258049384	1.00914258049384	1.05226325839105
chr1	97740385	97740503	DPYD	17023	17687.7879746835	17687.7879746835	16962.9604166667	0.962415426076169	0.962415426076169	1.00353945195052
chr1	97828103	97828205	DPYD	15038.6	17687.7879746835	17687.7879746835	16962.9604166667	0.850225026528172	0.850225026528172	0.88655515491412
chr1	97883244	97883379	DPYD	14880.7	17687.7879746835	17687.7879746835	16962.9604166667	0.841297963391391	0.841297963391391	0.877246638232983
chr1	97920862	97920964	DPYD	14975.9	17687.7879746835	17687.7879746835	16962.9604166667	0.846680207917177	0.846680207917177	0.882858866149666
chr22	42126573	42126747	CYP2D6	19712.9	17687.7879746835	17687.7879746835	24847.9888888889	1.11449210202061	1.11449210202061	0.793339858937835
chr22	42126857	42127023	CYP2D6	31316.4	17687.7879746835	17687.7879746835	24847.9888888889	1.77050968978275	1.77050968978275	1.260319301495
chr22	42127446	42127681	CYP2D6	28655.1	17687.7879746835	17687.7879746835	24847.9888888889	1.62004994864332	1.62004994864332	1.15321606622311
chr22	42127782	42128039	CYP2D6	25348.5	17687.7879746835	17687.7879746835	24847.9888888889	1.43310740926345	1.43310740926345	1.02014292236483
chr22	42128161	42128360	CYP2D6	22916.5	17687.7879746835	17687.7879746835	24847.9888888889	1.29561141465514	1.29561141465514	0.922267798109304
chr22	42128763	42128953	CYP2D6	26083.7	17687.7879746835	17687.7879746835	24847.9888888889	1.47467281026511	1.47467281026511	1.0497308299934
chr22	42129013	42129195	CYP2D6	23404.4	17687.7879746835	17687.7879746835	24847.9888888889	1.3231954178498	1.3231954178498	0.941903190018955
chr22	42129727	42129977	CYP2D6	22056.1	17687.7879746835	17687.7879746835	24847.9888888889	1.2469676836679	1.2469676836679	0.887641253327455
chr22	42130609	42130837	CYP2D6	24138.3	17687.7879746835	17687.7879746835	24847.9888888889	1.36468732181486	1.36468732181486	0.971438779530112
chr6	18130685	18130787	TPMT	16171.2	17687.7879746835	17687.7879746835	14754.5833333333	0.914257906254065	0.914257906254065	1.09601197368049
chr6	18138901	18139004	TPMT	10870.6	17687.7879746835	17687.7879746835	14754.5833333333	0.614582219979064	0.614582219979064	0.736760893507667
chr6	18139589	18139691	TPMT	15428.5	17687.7879746835	17687.7879746835	14754.5833333333	0.872268483887457	0.872268483887457	1.04567507271752
chr6	18143710	18143812	TPMT	12323.2	17687.7879746835	17687.7879746835	14754.5833333333	0.696706677942892	0.696706677942892	0.835211657394595
chr6	18148934	18149036	TPMT	16748.9	17687.7879746835	17687.7879746835	14754.5833333333	0.946918858591738	0.946918858591738	1.13516590889836
chr6	18149116	18149218	TPMT	16985.1	17687.7879746835	17687.7879746835	14754.5833333333	0.960272704778613	0.960272704778613	1.15117449380136
chr7	99652738	99652840	CYP3A5	18192	17687.7879746835	17687.7879746835	16257.8333333333	1.02850622282663	1.02850622282663	1.11896829220786
chr7	99665138	99665240	CYP3A5	14097.7	17687.7879746835	17687.7879746835	16257.8333333333	0.797030132890443	0.797030132890443	0.86713276676884
chr7	99672831	99672933	CYP3A5	16483.8	17687.7879746835	17687.7879746835	16257.8333333333	0.931931116745248	0.931931116745248	1.0138989410233
chr7	99758097	99758199	CYP3A4	18207.2	17687.7879746835	17687.7879746835	18131.55	1.02936557279293	1.02936557279293	1.00417228532585
chr7	99768651	99768753	CYP3A4	18055.9	17687.7879746835	17687.7879746835	18131.55	1.0208116484573	1.0208116484573	0.995827714674145
