CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	16979.6	16568.2962025316	16568.2962025316	16131.1	1.024824749174	1.024824749174	1.0526002566471
chr10	94761842	94761944	UNKNOWN10	15282.6	16568.2962025316	16568.2962025316	16131.1	0.922400216243406	0.922400216243406	0.947399743352902
chr10	94762678	94762874	CYP2C19	16994.9	16568.2962025316	16568.2962025316	16761	1.02574819958875	1.02574819958875	1.01395501461727
chr10	94775102	94775204	CYP2C19	15732.1	16568.2962025316	16568.2962025316	16761	0.94953034444158	0.94953034444158	0.938613447884971
chr10	94775356	94775484	CYP2C19	15878.4	16568.2962025316	16568.2962025316	16761	0.958360461806191	0.958360461806191	0.947342044030786
chr10	94775505	94775607	CYP2C19	14966.9	16568.2962025316	16568.2962025316	16761	0.903345752456613	0.903345752456613	0.892959847264483
chr10	94780549	94780752	CYP2C19	17016.7	16568.2962025316	16568.2962025316	16761	1.02706396553919	1.02706396553919	1.015255653004
chr10	94781817	94781982	CYP2C19	18402.6	16568.2962025316	16568.2962025316	16761	1.11071167336977	1.11071167336977	1.09794165025953
chr10	94781987	94782089	CYP2C19	19011.9	16568.2962025316	16568.2962025316	16761	1.14748672812205	1.14748672812205	1.13429389654555
chr10	94842783	94842885	CYP2C19	16311.1	16568.2962025316	16568.2962025316	16761	0.984476605235223	0.984476605235223	0.973157926138059
chr10	94842931	94843033	CYP2C19	17839.1	16568.2962025316	16568.2962025316	16761	1.07670093423814	1.07670093423814	1.06432193783187
chr10	94849952	94850054	CYP2C19	15024.3	16568.2962025316	16568.2962025316	16761	0.906810200417848	0.906810200417848	0.896384463934133
chr10	94852639	94852767	CYP2C19	17784.7	16568.2962025316	16568.2962025316	16761	1.07341755498568	1.07341755498568	1.06107630809618
chr10	94852900	94853002	CYP2C19	16169.3	16568.2962025316	16568.2962025316	16761	0.975918090933775	0.975918090933775	0.964697810393175
chr10	94938662	94938838	CYP2C9	16053.9	16568.2962025316	16568.2962025316	16429.9666666667	0.96895298126955	0.96895298126955	0.977110929419617
chr10	94941857	94941959	CYP2C9	17442.4	16568.2962025316	16568.2962025316	16429.9666666667	1.05275761531441	1.05275761531441	1.0616211434797
chr10	94941963	94942065	CYP2C9	17166.9	16568.2962025316	16568.2962025316	16429.9666666667	1.03612947222521	1.03612947222521	1.04485300233922
chr10	94942189	94942296	CYP2C9	16372.8	16568.2962025316	16568.2962025316	16429.9666666667	0.98820058501237	0.98820058501237	0.996520585353186
chr10	94942307	94942409	CYP2C9	14345.3	16568.2962025316	16568.2962025316	16429.9666666667	0.86582831599836	0.86582831599836	0.873118022150583
chr10	94947690	94947792	CYP2C9	12154	16568.2962025316	16568.2962025316	16429.9666666667	0.733569695485216	0.733569695485216	0.739745870857924
chr10	94947868	94947970	CYP2C9	16889.5	16568.2962025316	16568.2962025316	16429.9666666667	1.01938665228711	1.01938665228711	1.02796921884605
chr10	94949091	94949193	CYP2C9	15857.6	16568.2962025316	16568.2962025316	16429.9666666667	0.957105052092016	0.957105052092016	0.965163248454551
chr10	94949211	94949313	CYP2C9	16552.9	16568.2962025316	16568.2962025316	16429.9666666667	0.999070743162517	0.999070743162517	1.00748226310055
chr10	94972106	94972229	CYP2C9	17244	16568.2962025316	16568.2962025316	16429.9666666667	1.04078293804073	1.04078293804073	1.04954564728271
chr10	94981098	94981200	CYP2C9	16668.3	16568.2962025316	16568.2962025316	16429.9666666667	1.00603585282674	1.00603585282674	1.01450601441675
chr10	94981221	94981323	CYP2C9	17663	16568.2962025316	16568.2962025316	16429.9666666667	1.06607220103302	1.06607220103302	1.07504782927131
chr10	94981368	94981471	CYP2C9	17226.2	16568.2962025316	16568.2962025316	16429.9666666667	1.03970859703533	1.03970859703533	1.04846226103116
chr10	94986031	94986192	CYP2C9	17341.8	16568.2962025316	16568.2962025316	16429.9666666667	1.04668577794681	1.04668577794681	1.05549818522659
chr10	94988849	94989023	CYP2C9	17470.9	16568.2962025316	16568.2962025316	16429.9666666667	1.05447776804778	1.05447776804778	1.06335577877009
chr13	48037751	48037854	NUDT15	13648.7	16568.2962025316	16568.2962025316	15208	0.823784161820723	0.823784161820723	0.897468437664387
chr13	48045662	48045764	NUDT15	16767.3	16568.2962025316	16568.2962025316	15208	1.01201112021633	1.01201112021633	1.10253156233561
chr16	31093389	31093491	VKORC1	13782.9	16568.2962025316	16568.2962025316	13701.95	0.831883968726607	0.831883968726607	1.00590791821602
chr16	31094524	31094626	VKORC1	13621	16568.2962025316	16568.2962025316	13701.95	0.822112294076364	0.822112294076364	0.99409208178398
chr16	31096359	31096461	UNKNOWN16	16042.9	16568.2962025316	16568.2962025316	16042.9	0.968289062670707	0.968289062670707	1
chr19	15879568	15879670	CYP4F2	15105.5	16568.2962025316	16568.2962025316	15105.5	0.911711126802035	0.911711126802035	1
chr1	97078964	97079146	DPYD	17631.4	16568.2962025316	16568.2962025316	17280.2666666667	1.06416494396726	1.06416494396726	1.02031990247064
chr1	97082319	97082478	DPYD	18706.2	16568.2962025316	16568.2962025316	17280.2666666667	1.12903582669784	1.12903582669784	1.08251801669727
chr1	97098478	97098632	DPYD	18606.2	16568.2962025316	16568.2962025316	17280.2666666667	1.12300020307199	1.12300020307199	1.07673106896499
