CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	15248.5	14434.6811392405	14434.6811392405	14676.3	1.05637941378193	1.05637941378193	1.03898802831776
chr10	94761842	94761944	UNKNOWN10	14104.1	14434.6811392405	14434.6811392405	14676.3	0.977098133581779	0.977098133581779	0.961011971682236
chr10	94762678	94762874	CYP2C19	15484.2	14434.6811392405	14434.6811392405	15550.35	1.07270814302274	1.07270814302274	0.995746076454871
chr10	94775102	94775204	CYP2C19	14533.3	14434.6811392405	14434.6811392405	15550.35	1.00683207753661	1.00683207753661	0.934596327413852
chr10	94775356	94775484	CYP2C19	15058	14434.6811392405	14434.6811392405	15550.35	1.04318203185417	1.04318203185417	0.968338333220796
chr10	94775505	94775607	CYP2C19	14239.9	14434.6811392405	14434.6811392405	15550.35	0.986506031039993	0.986506031039993	0.915728584887157
chr10	94780549	94780752	CYP2C19	15989.6	14434.6811392405	14434.6811392405	15550.35	1.10772103974867	1.10772103974867	1.02824695264094
chr10	94781817	94781982	CYP2C19	17570.8	14434.6811392405	14434.6811392405	15550.35	1.21726277362885	1.21726277362885	1.12992955142489
chr10	94781987	94782089	CYP2C19	17573	14434.6811392405	14434.6811392405	15550.35	1.21741518433878	1.21741518433878	1.13007102734022
chr10	94842783	94842885	CYP2C19	15135.1	14434.6811392405	14434.6811392405	15550.35	1.04852333446116	1.04852333446116	0.973296420980878
chr10	94842931	94843033	CYP2C19	16430.1	14434.6811392405	14434.6811392405	15550.35	1.13823782053176	1.13823782053176	1.05657428932468
chr10	94849952	94850054	CYP2C19	13628.6	14434.6811392405	14434.6811392405	15550.35	0.944156636958943	0.944156636958943	0.876417572594829
chr10	94852639	94852767	CYP2C19	16076.9	14434.6811392405	14434.6811392405	15550.35	1.11376897382895	1.11376897382895	1.03386097419029
chr10	94852900	94853002	CYP2C19	14884.7	14434.6811392405	14434.6811392405	15550.35	1.03117622456766	1.03117622456766	0.957193889526602
chr10	94938662	94938838	CYP2C9	14667.1	14434.6811392405	14434.6811392405	15258.6133333333	1.01610141980398	1.01610141980398	0.961234135736231
chr10	94941857	94941959	CYP2C9	15993.3	14434.6811392405	14434.6811392405	15258.6133333333	1.10797736685173	1.10797736685173	1.04814897989857
chr10	94941963	94942065	CYP2C9	16216.3	14434.6811392405	14434.6811392405	15258.6133333333	1.12342627063068	1.12342627063068	1.06276367620998
chr10	94942189	94942296	CYP2C9	15356.5	14434.6811392405	14434.6811392405	15258.6133333333	1.06386139408743	1.06386139408743	1.00641517446758
chr10	94942307	94942409	CYP2C9	13469.6	14434.6811392405	14434.6811392405	15258.6133333333	0.933141499286954	0.933141499286954	0.882753871911471
chr10	94947690	94947792	CYP2C9	10841.6	14434.6811392405	14434.6811392405	15258.6133333333	0.751079978519736	0.751079978519736	0.710523280402937
chr10	94947868	94947970	CYP2C9	15604.1	14434.6811392405	14434.6811392405	15258.6133333333	1.08101452671375	1.08101452671375	1.02264207494609
chr10	94949091	94949193	CYP2C9	15055.9	14434.6811392405	14434.6811392405	15258.6133333333	1.04303654890379	1.04303654890379	0.986714825986809
chr10	94949211	94949313	CYP2C9	15543.9	14434.6811392405	14434.6811392405	15258.6133333333	1.07684401546939	1.07684401546939	1.01869676230955
chr10	94972106	94972229	CYP2C9	15712.8	14434.6811392405	14434.6811392405	15258.6133333333	1.08854500133605	1.08854500133605	1.02976592018847
chr10	94981098	94981200	CYP2C9	15498.7	14434.6811392405	14434.6811392405	15258.6133333333	1.07371266815635	1.07371266815635	1.01573450099441
