CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	16127.5	15336.3017721519	15336.3017721519	15004.9	1.05158989693883	1.05158989693883	1.07481556025032
chr10	94761842	94761944	UNKNOWN10	13882.3	15336.3017721519	15336.3017721519	15004.9	0.905192151683392	0.905192151683392	0.925184439749682
chr10	94762678	94762874	CYP2C19	17041.1	15336.3017721519	15336.3017721519	16589.5416666667	1.11116097304134	1.11116097304134	1.02721945804209
chr10	94775102	94775204	CYP2C19	16219.6	15336.3017721519	15336.3017721519	16589.5416666667	1.05759525607745	1.05759525607745	0.977700308176085
chr10	94775356	94775484	CYP2C19	16584.8	15336.3017721519	15336.3017721519	16589.5416666667	1.08140803737412	1.08140803737412	0.999714177355713
chr10	94775505	94775607	CYP2C19	15490.5	15336.3017721519	15336.3017721519	16589.5416666667	1.01005445968259	1.01005445968259	0.933750932439865
chr10	94780549	94780752	CYP2C19	15388.2	15336.3017721519	15336.3017721519	16589.5416666667	1.00338401190973	1.00338401190973	0.927584396796174
chr10	94781817	94781982	CYP2C19	16222.5	15336.3017721519	15336.3017721519	16589.5416666667	1.05778434990483	1.05778434990483	0.977875117104401
chr10	94781987	94782089	CYP2C19	18173.1	15336.3017721519	15336.3017721519	16589.5416666667	1.18497277048886	1.18497277048886	1.09545521902604
chr10	94842783	94842885	CYP2C19	16414.8	15336.3017721519	15336.3017721519	16589.5416666667	1.07032322680338	1.07032322680338	0.989466757419961
chr10	94842931	94843033	CYP2C19	18294	15336.3017721519	15336.3017721519	16589.5416666667	1.19285602694769	1.19285602694769	1.10274294296859
chr10	94849952	94850054	CYP2C19	15020.1	15336.3017721519	15336.3017721519	16589.5416666667	0.979382136785671	0.979382136785671	0.90539571868823
chr10	94852639	94852767	CYP2C19	17911.6	15336.3017721519	15336.3017721519	16589.5416666667	1.16792172364034	1.16792172364034	1.07969227600722
chr10	94852900	94853002	CYP2C19	16314.2	15336.3017721519	15336.3017721519	16589.5416666667	1.06376362713622	1.06376362713622	0.983402695975627
chr10	94938662	94938838	CYP2C9	16543.9	15336.3017721519	15336.3017721519	16169.108	1.07874116236033	1.07874116236033	1.02317950996431
chr10	94941857	94941959	CYP2C9	17694.4	15336.3017721519	15336.3017721519	16169.108	1.15375924801702	1.15375924801702	1.09433371339965
chr10	94941963	94942065	CYP2C9	17971.3	15336.3017721519	15336.3017721519	16169.108	1.17181444829371	1.17181444829371	1.11145896236205
chr10	94942189	94942296	CYP2C9	17179.6	15336.3017721519	15336.3017721519	16169.108	1.12019183341809	1.12019183341809	1.06249522237096
chr10	94942307	94942409	CYP2C9	15139.5	15336.3017721519	15336.3017721519	16169.108	0.987167586092414	0.987167586092414	0.936322523171965
chr10	94947690	94947792	CYP2C9	9825.92	15336.3017721519	15336.3017721519	16169.108	0.640696834607297	0.640696834607297	0.607697097452748
chr10	94947868	94947970	CYP2C9	15657.9	15336.3017721519	15336.3017721519	16169.108	1.02096973785636	1.02096973785636	0.96838366099107
chr10	94949091	94949193	CYP2C9	12531	15336.3017721519	15336.3017721519	16169.108	0.817080948599626	0.817080948599626	0.77499636962039
chr10	94949211	94949313	CYP2C9	15080.5	15336.3017721519	15336.3017721519	16169.108	0.983320504776687	0.983320504776687	0.93267358966246
chr10	94972106	94972229	CYP2C9	17289.1	15336.3017721519	15336.3017721519	16169.108	1.12733175552101	1.12733175552101	1.06926739557927
chr10	94981098	94981200	CYP2C9	16574.8	15336.3017721519	15336.3017721519	16169.108	1.08075598969349	1.08075598969349	1.025090561582
chr10	94981221	94981323	CYP2C9	18400.4	15336.3017721519	15336.3017721519	16169.108	1.19979381426962	1.19979381426962	1.13799722285237
chr10	94981368	94981471	CYP2C9	17187.8	15336.3017721519	15336.3017721519	16169.108	1.12072651251621	1.12072651251621	1.06300236228245
chr10	94986031	94986192	CYP2C9	17424.8	15336.3017721519	15336.3017721519	16169.108	1.13618004254718	1.13618004254718	1.07765994265113
chr10	94988849	94989023	CYP2C9	18035.7	15336.3017721519	15336.3017721519	16169.108	1.17601363535698	1.17601363535698	1.11544186605718
chr13	48037751	48037854	NUDT15	14229.8	15336.3017721519	15336.3017721519	14923.2	0.927850808585345	0.927850808585345	0.953535434759301
chr13	48045662	48045764	NUDT15	15616.6	15336.3017721519	15336.3017721519	14923.2	1.01827678093535	1.01827678093535	1.0464645652407
