CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	16555.7	16852.1746835443	16852.1746835443	15862.5	0.982407333824174	0.982407333824174	1.04370055161545
chr10	94761842	94761944	UNKNOWN10	15169.3	16852.1746835443	16852.1746835443	15862.5	0.900139019732119	0.900139019732119	0.956299448384555
chr10	94762678	94762874	CYP2C19	16889.8	16852.1746835443	16852.1746835443	16506.5166666667	1.00223266831505	1.00223266831505	1.02322012215378
chr10	94775102	94775204	CYP2C19	15506.3	16852.1746835443	16852.1746835443	16506.5166666667	0.920136438838454	0.920136438838454	0.939404740148083
chr10	94775356	94775484	CYP2C19	15617.6	16852.1746835443	16852.1746835443	16506.5166666667	0.926740927700575	0.926740927700575	0.946147531631446
chr10	94775505	94775607	CYP2C19	15146.4	16852.1746835443	16852.1746835443	16506.5166666667	0.898780144665249	0.898780144665249	0.917601230221195
chr10	94780549	94780752	CYP2C19	16689.3	16852.1746835443	16852.1746835443	16506.5166666667	0.990335094039623	0.990335094039623	1.01107340434233
chr10	94781817	94781982	CYP2C19	18308.7	16852.1746835443	16852.1746835443	16506.5166666667	1.08642951689066	1.08642951689066	1.10918011169326
chr10	94781987	94782089	CYP2C19	18487.9	16852.1746835443	16852.1746835443	16506.5166666667	1.09706315933533	1.09706315933533	1.12003643005641
chr10	94842783	94842885	CYP2C19	16312.7	16852.1746835443	16852.1746835443	16506.5166666667	0.967987829839487	0.967987829839487	0.988258172782265
chr10	94842931	94843033	CYP2C19	17681.6	16852.1746835443	16852.1746835443	16506.5166666667	1.04921770228655	1.04921770228655	1.0711890556356
chr10	94849952	94850054	CYP2C19	14455	16852.1746835443	16852.1746835443	16506.5166666667	0.857752798759849	0.857752798759849	0.875714742965152
chr10	94852639	94852767	CYP2C19	17185.2	16852.1746835443	16852.1746835443	16506.5166666667	1.01976156328245	1.01976156328245	1.04111608445553
chr10	94852900	94853002	CYP2C19	15797.7	16852.1746835443	16852.1746835443	16506.5166666667	0.937427975715563	0.937427975715563	0.957058373914949
chr10	94938662	94938838	CYP2C9	15576.1	16852.1746835443	16852.1746835443	16139.2466666667	0.92427833751389	0.92427833751389	0.965107004168307
chr10	94941857	94941959	CYP2C9	16829.7	16852.1746835443	16852.1746835443	16139.2466666667	0.998666363008553	0.998666363008553	1.04278101373587
chr10	94941963	94942065	CYP2C9	17048.5	16852.1746835443	16852.1746835443	16139.2466666667	1.01164985054703	1.01164985054703	1.05633802816901
chr10	94942189	94942296	CYP2C9	16127.5	16852.1746835443	16852.1746835443	16139.2466666667	0.956998150259389	0.956998150259389	0.999272167598075
chr10	94942307	94942409	CYP2C9	14316	16852.1746835443	16852.1746835443	16139.2466666667	0.849504605122518	0.849504605122518	0.887030249656428
chr10	94947690	94947792	CYP2C9	11982.1	16852.1746835443	16852.1746835443	16139.2466666667	0.7110120933947	0.7110120933947	0.74242003034425
chr10	94947868	94947970	CYP2C9	16401	16852.1746835443	16852.1746835443	16139.2466666667	0.973227509682482	0.973227509682482	1.0162184356395
chr10	94949091	94949193	CYP2C9	15907	16852.1746835443	16852.1746835443	16139.2466666667	0.943913785532544	0.943913785532544	0.985609819871807
chr10	94949211	94949313	CYP2C9	16479.5	16852.1746835443	16852.1746835443	16139.2466666667	0.977885662204284	0.977885662204284	1.02108235535157
chr10	94972106	94972229	CYP2C9	16387.9	16852.1746835443	16852.1746835443	16139.2466666667	0.972450161936806	0.972450161936806	1.01540674967481
chr10	94981098	94981200	CYP2C9	16394.8	16852.1746835443	16852.1746835443	16139.2466666667	0.972859604642544	0.972859604642544	1.01583427892339
chr10	94981221	94981323	CYP2C9	17465.3	16852.1746835443	16852.1746835443	16139.2466666667	1.03638256355451	1.03638256355451	1.0821632732135
chr10	94981368	94981471	CYP2C9	17030.9	16852.1746835443	16852.1746835443	16139.2466666667	1.01060547494978	1.01060547494978	1.05524751878134
chr10	94986031	94986192	CYP2C9	16768.3	16852.1746835443	16852.1746835443	16139.2466666667	0.99502291632271	0.99502291632271	1.03897662303115
chr10	94988849	94989023	CYP2C9	17374.1	16852.1746835443	16852.1746835443	16139.2466666667	1.03097079909606	1.03097079909606	1.076512451841
