CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	15645.3	15664.3386075949	15664.3386075949	15465	0.998784589118516	0.998784589118516	1.01165858389913
chr10	94761842	94761944	UNKNOWN10	15284.7	15664.3386075949	15664.3386075949	15465	0.975764147015383	0.975764147015383	0.988341416100873
chr10	94762678	94762874	CYP2C19	16846.3	15664.3386075949	15664.3386075949	16655.725	1.07545555685524	1.07545555685524	1.01144201168067
chr10	94775102	94775204	CYP2C19	15338.4	15664.3386075949	15664.3386075949	16655.725	0.979192316014103	0.979192316014103	0.920908576480459
chr10	94775356	94775484	CYP2C19	15957.4	15664.3386075949	15664.3386075949	16655.725	1.01870882644627	1.01870882644627	0.958072974908027
chr10	94775505	94775607	CYP2C19	14975.8	15664.3386075949	15664.3386075949	16655.725	0.956044195363532	0.956044195363532	0.899138284283632
chr10	94780549	94780752	CYP2C19	17195.8	15664.3386075949	15664.3386075949	16655.725	1.09776738302009	1.09776738302009	1.03242578752951
chr10	94781817	94781982	CYP2C19	18545.6	15664.3386075949	15664.3386075949	16655.725	1.18393763468622	1.18393763468622	1.11346699107964
chr10	94781987	94782089	CYP2C19	19051.5	15664.3386075949	15664.3386075949	16655.725	1.21623392326075	1.21623392326075	1.14384093157158
chr10	94842783	94842885	CYP2C19	16363.3	15664.3386075949	15664.3386075949	16655.725	1.04462118764888	1.04462118764888	0.982442973812308
chr10	94842931	94843033	CYP2C19	17757.7	15664.3386075949	15664.3386075949	16655.725	1.13363867092289	1.13363867092289	1.06616193531053
chr10	94849952	94850054	CYP2C19	14630.9	15664.3386075949	15664.3386075949	16655.725	0.934026029857791	0.934026029857791	0.878430689747819
chr10	94852639	94852767	CYP2C19	17145.6	15664.3386075949	15664.3386075949	16655.725	1.09456265147938	1.09456265147938	1.02941180885251
chr10	94852900	94853002	CYP2C19	16060.4	15664.3386075949	15664.3386075949	16655.725	1.02528427163934	1.02528427163934	0.964257034743309
chr10	94938662	94938838	CYP2C9	15673.6	15664.3386075949	15664.3386075949	16397.0133333333	1.00059124056477	1.00059124056477	0.955881396286804
chr10	94941857	94941959	CYP2C9	17296	15664.3386075949	15664.3386075949	16397.0133333333	1.10416407824675	1.10416407824675	1.05482624477954
