CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	15393.5	16627.5265822785	16627.5265822785	15190.15	0.925784116105777	0.925784116105777	1.01338696457902
chr10	94761842	94761944	UNKNOWN10	14986.8	16627.5265822785	16627.5265822785	15190.15	0.901324675431453	0.901324675431453	0.98661303542098
chr10	94762678	94762874	CYP2C19	16433.3	16627.5265822785	16627.5265822785	16262.4583333333	0.988318973281	0.988318973281	1.01050527928588
chr10	94775102	94775204	CYP2C19	15210.5	16627.5265822785	16627.5265822785	16262.4583333333	0.914778269920871	0.914778269920871	0.935313695397631
chr10	94775356	94775484	CYP2C19	15764.3	16627.5265822785	16627.5265822785	16262.4583333333	0.948084486408309	0.948084486408309	0.969367587413752
chr10	94775505	94775607	CYP2C19	14893.5	16627.5265822785	16627.5265822785	16262.4583333333	0.89571349811423	0.89571349811423	0.915820947529971
chr10	94780549	94780752	CYP2C19	16454.4	16627.5265822785	16627.5265822785	16262.4583333333	0.989587953360243	0.989587953360243	1.01180274609979
chr10	94781817	94781982	CYP2C19	17914.3	16627.5265822785	16627.5265822785	16262.4583333333	1.07738814377196	1.07738814377196	1.10157392153195
chr10	94781987	94782089	CYP2C19	18506.5	16627.5265822785	16627.5265822785	16262.4583333333	1.11300378372115	1.11300378372115	1.13798908016674
chr10	94842783	94842885	CYP2C19	15878.9	16627.5265822785	16627.5265822785	16262.4583333333	0.954976672051972	0.954976672051972	0.976414492478843
chr10	94842931	94843033	CYP2C19	17264.8	16627.5265822785	16627.5265822785	16262.4583333333	1.03832641100094	1.03832641100094	1.06163531036462
chr10	94849952	94850054	CYP2C19	14116.2	16627.5265822785	16627.5265822785	16262.4583333333	0.84896571538457	0.84896571538457	0.868023745897376
chr10	94852639	94852767	CYP2C19	16977.3	16627.5265822785	16627.5265822785	16262.4583333333	1.0210358056558	1.0210358056558	1.0439565563837
chr10	94852900	94853002	CYP2C19	15735.5	16627.5265822785	16627.5265822785	16262.4583333333	0.946352418811996	0.946352418811996	0.96759663744975
chr10	94938662	94938838	CYP2C9	15660.4	16627.5265822785	16627.5265822785	15993.3666666667	0.941835811989666	0.941835811989666	0.979180952103059
chr10	94941857	94941959	CYP2C9	16805.5	16627.5265822785	16627.5265822785	15993.3666666667	1.01070354131391	1.01070354131391	1.05077938562029
chr10	94941963	94942065	CYP2C9	16932.7	16627.5265822785	16627.5265822785	15993.3666666667	1.01835350653096	1.01835350653096	1.0587326829248
