CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	15477.1	15335.6455696203	15335.6455696203	14821.45	1.00922389799227	1.00922389799227	1.04423656254955
chr10	94761842	94761944	UNKNOWN10	14165.8	15335.6455696203	15335.6455696203	14821.45	0.923717227011447	0.923717227011447	0.955763437450452
chr10	94762678	94762874	CYP2C19	15634.5	15335.6455696203	15335.6455696203	15488.25	1.01948756764252	1.01948756764252	1.00944264200281
chr10	94775102	94775204	CYP2C19	14434.2	15335.6455696203	15335.6455696203	15488.25	0.941218935614553	0.941218935614553	0.931945184252579
chr10	94775356	94775484	CYP2C19	14796.8	15335.6455696203	15335.6455696203	15488.25	0.96486319619386	0.96486319619386	0.955356479912191
chr10	94775505	94775607	CYP2C19	14272.9	15335.6455696203	15335.6455696203	15488.25	0.930700956487574	0.930700956487574	0.921530837893242
chr10	94780549	94780752	CYP2C19	15541.7	15335.6455696203	15335.6455696203	15488.25	1.01343630624771	1.01343630624771	1.00345100317983
chr10	94781817	94781982	CYP2C19	16851.7	15335.6455696203	15335.6455696203	15488.25	1.09885820740296	1.09885820740296	1.08803124949559
chr10	94781987	94782089	CYP2C19	17401.4	15335.6455696203	15335.6455696203	15488.25	1.13470280210909	1.13470280210909	1.12352267041144
chr10	94842783	94842885	CYP2C19	15406.3	15335.6455696203	15335.6455696203	15488.25	1.0046072028764	1.0046072028764	0.994708892224751
chr10	94842931	94843033	CYP2C19	16749.1	15335.6455696203	15335.6455696203	15488.25	1.09216791193843	1.09216791193843	1.08140687295208
chr10	94849952	94850054	CYP2C19	13581.5	15335.6455696203	15335.6455696203	15488.25	0.885616450793882	0.885616450793882	0.876890546059109
chr10	94852639	94852767	CYP2C19	16241.2	15335.6455696203	15335.6455696203	15488.25	1.05904899316229	1.05904899316229	1.0486142721095
chr10	94852900	94853002	CYP2C19	14947.7	15335.6455696203	15335.6455696203	15488.25	0.974703016716247	0.974703016716247	0.965099349506884
chr10	94938662	94938838	CYP2C9	14774.7	15335.6455696203	15335.6455696203	15072.74	0.963422109159103	0.963422109159103	0.980226554694104
chr10	94941857	94941959	CYP2C9	16018.6	15335.6455696203	15335.6455696203	15072.74	1.04453379072171	1.04453379072171	1.0627530230071
chr10	94941963	94942065	CYP2C9	16110.6	15335.6455696203	15335.6455696203	15072.74	1.05053288607001	1.05053288607001	1.06885675729828
chr10	94942189	94942296	CYP2C9	15005	15335.6455696203	15335.6455696203	15072.74	0.978439409797312	0.978439409797312	0.995505793903431
chr10	94942307	94942409	CYP2C9	13466.7	15335.6455696203	15335.6455696203	15072.74	0.878130623120124	0.878130623120124	0.89344737585867
