CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	16501.3	16696.9860759494	16696.9860759494	15924.8	0.988280155768277	0.988280155768277	1.03620139656385
chr10	94761842	94761944	UNKNOWN10	15348.3	16696.9860759494	16696.9860759494	15924.8	0.919225777046551	0.919225777046551	0.96379860343615
chr10	94762678	94762874	CYP2C19	17018.6	16696.9860759494	16696.9860759494	16828.225	1.01926179506815	1.01926179506815	1.0113128389952
chr10	94775102	94775204	CYP2C19	15610.8	16696.9860759494	16696.9860759494	16828.225	0.934947177232547	0.934947177232547	0.927655768805088
chr10	94775356	94775484	CYP2C19	16256.7	16696.9860759494	16696.9860759494	16828.225	0.973630805347346	0.973630805347346	0.966037713424916
chr10	94775505	94775607	CYP2C19	15429.9	16696.9860759494	16696.9860759494	16828.225	0.924112886590083	0.924112886590083	0.916905971960798
chr10	94780549	94780752	CYP2C19	17099.7	16696.9860759494	16696.9860759494	16828.225	1.02411895908752	1.02411895908752	1.01613212326315
chr10	94781817	94781982	CYP2C19	18612.2	16696.9860759494	16696.9860759494	16828.225	1.11470416968301	1.11470416968301	1.10601088350079
chr10	94781987	94782089	CYP2C19	19021.5	16696.9860759494	16696.9860759494	16828.225	1.1392175757635	1.1392175757635	1.13033311594063
chr10	94842783	94842885	CYP2C19	16441.7	16696.9860759494	16696.9860759494	16828.225	0.984710649287952	0.984710649287952	0.97703114856142
chr10	94842931	94843033	CYP2C19	18036.9	16696.9860759494	16696.9860759494	16828.225	1.08024884958014	1.08024884958014	1.07182427142494
chr10	94849952	94850054	CYP2C19	14803	16696.9860759494	16696.9860759494	16828.225	0.886567188393509	0.886567188393509	0.879653082841476
chr10	94852639	94852767	CYP2C19	17406.6	16696.9860759494	16696.9860759494	16828.225	1.04249952181926	1.04249952181926	1.034369340795
chr10	94852900	94853002	CYP2C19	16201.1	16696.9860759494	16696.9860759494	16828.225	0.970300863060331	0.970300863060331	0.962733740486593
chr10	94938662	94938838	CYP2C9	15801	16696.9860759494	16696.9860759494	16641.0333333333	0.946338454624457	0.946338454624457	0.949520362317244
chr10	94941857	94941959	CYP2C9	17521.3	16696.9860759494	16696.9860759494	16641.0333333333	1.04936902506243	1.04936902506243	1.05289735613373
chr10	94941963	94942065	CYP2C9	17565.6	16696.9860759494	16696.9860759494	16641.0333333333	1.05202219850335	1.05202219850335	1.05555945043477
chr10	94942189	94942296	CYP2C9	16661.7	16696.9860759494	16696.9860759494	16641.0333333333	0.997886679920025	0.997886679920025	1.00124191005767
chr10	94942307	94942409	CYP2C9	14702.8	16696.9860759494	16696.9860759494	16641.0333333333	0.880566105351083	0.880566105351083	0.88352686431732
chr10	94947690	94947792	CYP2C9	11858.4	16696.9860759494	16696.9860759494	16641.0333333333	0.710212007488049	0.710212007488049	0.712599978767344
chr10	94947868	94947970	CYP2C9	17124.2	16696.9860759494	16696.9860759494	16641.0333333333	1.02558628977154	1.02558628977154	1.02903465529985
chr10	94949091	94949193	CYP2C9	16118.4	16696.9860759494	16696.9860759494	16641.0333333333	0.965347873363638	0.965347873363638	0.968593697106149
chr10	94949211	94949313	CYP2C9	16961.2	16696.9860759494	16696.9860759494	16641.0333333333	1.01582404889414	1.01582404889414	1.01923959049017
chr10	94972106	94972229	CYP2C9	17372.1	16696.9860759494	16696.9860759494	16641.0333333333	1.04043328065195	1.04043328065195	1.04393156674966
chr10	94981098	94981200	CYP2C9	16751.7	16696.9860759494	16696.9860759494	16641.0333333333	1.00327687426951	1.00327687426951	1.00665022805074
chr10	94981221	94981323	CYP2C9	18004.3	16696.9860759494	16696.9860759494	16641.0333333333	1.07829640140466	1.07829640140466	1.08192199602989
chr10	94981368	94981471	CYP2C9	17565.9	16696.9860759494	16696.9860759494	16641.0333333333	1.05204016581784	1.05204016581784	1.05557747816141
chr10	94986031	94986192	CYP2C9	17480.1	16696.9860759494	16696.9860759494	16641.0333333333	1.04690151387134	1.04690151387134	1.05042154834135
chr10	94988849	94989023	CYP2C9	18126.8	16696.9860759494	16696.9860759494	16641.0333333333	1.0856330548248	1.0856330548248	1.08928331774269
chr13	48037751	48037854	NUDT15	14695.6	16696.9860759494	16696.9860759494	15650.3	0.880134889803124	0.880134889803124	0.938997974479723
chr13	48045662	48045764	NUDT15	16605	16696.9860759494	16696.9860759494	15650.3	0.99449085747985	0.99449085747985	1.06100202552028
