CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	15845	17087.0962025316	17087.0962025316	15503.35	0.927307941161611	0.927307941161611	1.02203717261108
chr10	94761842	94761944	UNKNOWN10	15161.7	17087.0962025316	17087.0962025316	15503.35	0.887318700631745	0.887318700631745	0.977962827388919
chr10	94762678	94762874	CYP2C19	17164.6	17087.0962025316	17087.0962025316	16882.25	1.00453580857448	1.00453580857448	1.0167246664396
chr10	94775102	94775204	CYP2C19	16258.7	17087.0962025316	17087.0962025316	16882.25	0.951519193623496	0.951519193623496	0.963064757363503
chr10	94775356	94775484	CYP2C19	16860.4	17087.0962025316	17087.0962025316	16882.25	0.986732900672845	0.986732900672845	0.998705741237098
chr10	94775505	94775607	CYP2C19	15757.6	17087.0962025316	17087.0962025316	16882.25	0.922192970252332	0.922192970252332	0.933382694842216
chr10	94780549	94780752	CYP2C19	16914.3	17087.0962025316	17087.0962025316	16882.25	0.989887327812549	0.989887327812549	1.00189844363162
chr10	94781817	94781982	CYP2C19	16985.1	17087.0962025316	17087.0962025316	16882.25	0.994030805391233	0.994030805391233	1.00609219742629
chr10	94781987	94782089	CYP2C19	18633.3	17087.0962025316	17087.0962025316	16882.25	1.09048955885432	1.09048955885432	1.10372136415466
chr10	94842783	94842885	CYP2C19	16514.3	17087.0962025316	17087.0962025316	16882.25	0.966477849966879	0.966477849966879	0.978204919367975
chr10	94842931	94843033	CYP2C19	18308.7	17087.0962025316	17087.0962025316	16882.25	1.07149276758256	1.07149276758256	1.08449406921471
chr10	94849952	94850054	CYP2C19	15001.3	17087.0962025316	17087.0962025316	16882.25	0.877931500015631	0.877931500015631	0.88858416384072
chr10	94852639	94852767	CYP2C19	17639.8	17087.0962025316	17087.0962025316	16882.25	1.03234626825513	1.03234626825513	1.04487257326482
chr10	94852900	94853002	CYP2C19	16548.9	17087.0962025316	17087.0962025316	16882.25	0.96850276980053	0.96850276980053	0.980254409216781
chr10	94938662	94938838	CYP2C9	16303	17087.0962025316	17087.0962025316	16639.02	0.954111793294904	0.954111793294904	0.979805301033354
chr10	94941857	94941959	CYP2C9	17870.5	17087.0962025316	17087.0962025316	16639.02	1.04584768460262	1.04584768460262	1.07401157039297
chr10	94941963	94942065	CYP2C9	17927.6	17087.0962025316	17087.0962025316	16639.02	1.04918938756509	1.04918938756509	1.07744326288447
chr10	94942189	94942296	CYP2C9	17097.3	17087.0962025316	17087.0962025316	16639.02	1.00059716392694	1.00059716392694	1.02754248747823
chr10	94942307	94942409	CYP2C9	15171.3	17087.0962025316	17087.0962025316	16639.02	0.887880528100041	0.887880528100041	0.911790478044981
chr10	94947690	94947792	CYP2C9	11354.7	17087.0962025316	17087.0962025316	16639.02	0.664518995235579	0.664518995235579	0.682413988323832
chr10	94947868	94947970	CYP2C9	16898.2	17087.0962025316	17087.0962025316	16639.02	0.988945096329261	0.988945096329261	1.01557663852799
chr10	94949091	94949193	CYP2C9	14973.3	17087.0962025316	17087.0962025316	16639.02	0.876292836566435	0.876292836566435	0.899890738757451
chr10	94949211	94949313	CYP2C9	16373.4	17087.0962025316	17087.0962025316	16639.02	0.958231861395742	0.958231861395742	0.984036319446698
chr10	94972106	94972229	CYP2C9	17369.6	17087.0962025316	17087.0962025316	16639.02	1.01653316597038	1.01653316597038	1.04390763398325
chr10	94981098	94981200	CYP2C9	17011.6	17087.0962025316	17087.0962025316	16639.02	0.995581683298508	0.995581683298508	1.0223919437563
chr10	94981221	94981323	CYP2C9	18424.3	17087.0962025316	17087.0962025316	16639.02	1.07825810667995	1.07825810667995	1.10729478058203
chr10	94981368	94981471	CYP2C9	16921.1	17087.0962025316	17087.0962025316	16639.02	0.990285288935926	0.990285288935926	1.01695292150619
chr10	94986031	94986192	CYP2C9	17668.1	17087.0962025316	17087.0962025316	16639.02	1.03400248881271	1.03400248881271	1.0618473924546
chr10	94988849	94989023	CYP2C9	18221.3	17087.0962025316	17087.0962025316	16639.02	1.06637779667328	1.06637779667328	1.09509454282764
chr13	48037751	48037854	NUDT15	14874.9	17087.0962025316	17087.0962025316	15582.75	0.8705341050164	0.8705341050164	0.954574770178563
chr13	48045662	48045764	NUDT15	16290.6	17087.0962025316	17087.0962025316	15582.75	0.953386099481688	0.953386099481688	1.04542522982144
chr16	31093389	31093491	VKORC1	13953.6	17087.0962025316	17087.0962025316	14004.3	0.81661622516836	0.81661622516836	0.996379683382961
chr16	31094524	31094626	VKORC1	14055	17087.0962025316	17087.0962025316	14004.3	0.822550527802237	0.822550527802237	1.00362031661704
chr16	31096359	31096461	UNKNOWN16	16109.9	17087.0962025316	17087.0962025316	16109.9	0.942810867864906	0.942810867864906	1
chr19	15879568	15879670	CYP4F2	15506.9	17087.0962025316	17087.0962025316	15506.9	0.907521080012559	0.907521080012559	1
chr1	97078964	97079146	DPYD	18009	17087.0962025316	17087.0962025316	17143.5125	1.05395321630669	1.05395321630669	1.05048484083994
chr1	97082319	97082478	DPYD	18670.3	17087.0962025316	17087.0962025316	17143.5125	1.09265493555504	1.09265493555504	1.08905919950769
chr1	97098478	97098632	DPYD	18163.7	17087.0962025316	17087.0962025316	17143.5125	1.0630068318635	1.0630068318635	1.05950866253342
chr1	97193059	97193291	DPYD	19746.3	17087.0962025316	17087.0962025316	17143.5125	1.15562643095989	1.15562643095989	1.15182346674872
chr1	97234841	97234998	DPYD	18448.8	17087.0962025316	17087.0962025316	17143.5125	1.079691937198	1.079691937198	1.07613886010816
chr1	97305248	97305410	DPYD	17959.1	17087.0962025316	17087.0962025316	17143.5125	1.05103288394544	1.05103288394544	1.04757411878108
chr1	97306166	97306328	DPYD	18397.4	17087.0962025316	17087.0962025316	17143.5125	1.07668381929483	1.07668381929483	1.07314064139423
chr1	97373550	97373652	DPYD	16709.9	17087.0962025316	17087.0962025316	17143.5125	0.977925084633412	0.977925084633412	0.974706904433966
chr1	97382372	97382477	DPYD	14622.7	17087.0962025316	17087.0962025316	17143.5125	0.855774429234705	0.855774429234705	0.852958225451173
chr1	97450047	97450223	DPYD	17827.6	17087.0962025316	17087.0962025316	17143.5125	1.04333701810368	1.04333701810368	1.03990357868611
chr1	97515715	97515980	DPYD	18922.5	17087.0962025316	17087.0962025316	17143.5125	1.10741461133674	1.10741461133674	1.1037703037811
chr1	97549548	97549766	DPYD	18550.1	17087.0962025316	17087.0962025316	17143.5125	1.08562038746242	1.08562038746242	1.08204780088095
chr1	97573748	97573985	DPYD	19434.2	17087.0962025316	17087.0962025316	17143.5125	1.13736118587081	1.13736118587081	1.13361832938262
chr1	97593206	97593387	DPYD	15807.6	17087.0962025316	17087.0962025316	17143.5125	0.925119154983041	0.925119154983041	0.922074749850709
chr1	97595047	97595175	DPYD	17796.4	17087.0962025316	17087.0962025316	17143.5125	1.04151107883171	1.04151107883171	1.03808364826053
chr1	97679084	97679188	DPYD	12632	17087.0962025316	17087.0962025316	17143.5125	0.739271310366265	0.739271310366265	0.736838497944922
chr1	97691706	97691808	DPYD	15470.3	17087.0962025316	17087.0962025316	17143.5125	0.90537911278968	0.90537911278968	0.902399668679333
chr1	97699340	97699595	DPYD	18902.8	17087.0962025316	17087.0962025316	17143.5125	1.10626169455284	1.10626169455284	1.10262118104443
chr1	97720875	97720979	DPYD	15507.1	17087.0962025316	17087.0962025316	17143.5125	0.907532784751481	0.907532784751481	0.904546253283859
chr1	97721499	97721671	DPYD	17152.3	17087.0962025316	17087.0962025316	17143.5125	1.00381596713072	1.00381596713072	1.00051258457099
chr1	97740385	97740503	DPYD	17407.2	17087.0962025316	17087.0962025316	17143.5125	1.01873365688788	1.01873365688788	1.01538118282353
chr1	97828103	97828205	DPYD	15028.2	17087.0962025316	17087.0962025316	17143.5125	0.879505787400753	0.879505787400753	0.876611487873328
chr1	97883244	97883379	DPYD	16491.1	17087.0962025316	17087.0962025316	17143.5125	0.96512010025183	0.96512010025183	0.961944059013577
chr1	97920862	97920964	DPYD	13787.7	17087.0962025316	17087.0962025316	17143.5125	0.806907144231868	0.806907144231868	0.80425175412565
chr22	42126573	42126747	CYP2D6	17082.2	17087.0962025316	17087.0962025316	21383.3333333333	0.999713456138269	0.999713456138269	0.79885580670304
chr22	42126857	42127023	CYP2D6	24899.5	17087.0962025316	17087.0962025316	21383.3333333333	1.45721073404566	1.45721073404566	1.16443491816056
chr22	42127446	42127681	CYP2D6	23745.1	17087.0962025316	17087.0962025316	21383.3333333333	1.38965098098306	1.38965098098306	1.11044894777864
chr22	42127782	42128039	CYP2D6	22388.7	17087.0962025316	17087.0962025316	21383.3333333333	1.31026944160839	1.31026944160839	1.04701636788776
chr22	42128161	42128360	CYP2D6	20297.8	17087.0962025316	17087.0962025316	21383.3333333333	1.18790224853961	1.18790224853961	0.949234606391271
chr22	42128763	42128953	CYP2D6	22311.2	17087.0962025316	17087.0962025316	21383.3333333333	1.30573385527579	1.30573385527579	1.04339204988309
chr22	42129013	42129195	CYP2D6	20688.2	17087.0962025316	17087.0962025316	21383.3333333333	1.21074989891699	1.21074989891699	0.967491816056119
chr22	42129727	42129977	CYP2D6	19718.4	17087.0962025316	17087.0962025316	21383.3333333333	1.15399361988016	1.15399361988016	0.922138737334373
chr22	42130609	42130837	CYP2D6	21318.9	17087.0962025316	17087.0962025316	21383.3333333333	1.24766079311015	1.24766079311015	0.996986749805144
chr6	18130685	18130787	TPMT	15974.8	17087.0962025316	17087.0962025316	15069.8	0.934904316722531	0.934904316722531	1.06005388259964
chr6	18138901	18139004	TPMT	12317.3	17087.0962025316	17087.0962025316	15069.8	0.720853903671184	0.720853903671184	0.817349931651382
chr6	18139589	18139691	TPMT	15507	17087.0962025316	17087.0962025316	15069.8	0.90752693238202	0.90752693238202	1.02901166571554
chr6	18143710	18143812	TPMT	12814.7	17087.0962025316	17087.0962025316	15069.8	0.749963589372275	0.749963589372275	0.850356341822718
chr6	18148934	18149036	TPMT	16304.4	17087.0962025316	17087.0962025316	15069.8	0.954193726467364	0.954193726467364	1.08192544028454
chr6	18149116	18149218	TPMT	17500.6	17087.0962025316	17087.0962025316	15069.8	1.02419976996484	1.02419976996484	1.16130273792618
