CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	16844.6	18810.3936708861	18810.3936708861	16662.8	0.895494283358426	0.895494283358426	1.01091053124325
chr10	94761842	94761944	UNKNOWN10	16481	18810.3936708861	18810.3936708861	16662.8	0.87616454436616	0.87616454436616	0.989089468756752
chr10	94762678	94762874	CYP2C19	17995	18810.3936708861	18810.3936708861	18127.025	0.956651961402163	0.956651961402163	0.992716675792084
chr10	94775102	94775204	CYP2C19	17140.9	18810.3936708861	18810.3936708861	18127.025	0.911246213125776	0.911246213125776	0.945599181332844
chr10	94775356	94775484	CYP2C19	17913.5	18810.3936708861	18810.3936708861	18127.025	0.952319250379419	0.952319250379419	0.98822062638519
chr10	94775505	94775607	CYP2C19	16887.8	18810.3936708861	18810.3936708861	18127.025	0.897790886010972	0.897790886010972	0.931636603358797
chr10	94780549	94780752	CYP2C19	18519.9	18810.3936708861	18810.3936708861	18127.025	0.984556746872571	0.984556746872571	1.0216734406225
chr10	94781817	94781982	CYP2C19	19668.4	18810.3936708861	18810.3936708861	18127.025	1.04561341692928	1.04561341692928	1.08503187919695
chr10	94781987	94782089	CYP2C19	20511.6	18810.3936708861	18810.3936708861	18127.025	1.09043969833268	1.09043969833268	1.13154806152692
chr10	94842783	94842885	CYP2C19	17426.5	18810.3936708861	18810.3936708861	18127.025	0.926429308439833	0.926429308439833	0.96135466244461
chr10	94842931	94843033	CYP2C19	19419.5	18810.3936708861	18810.3936708861	18127.025	1.03238137062791	1.03238137062791	1.07130099947454
chr10	94849952	94850054	CYP2C19	16062.4	18810.3936708861	18810.3936708861	18127.025	0.853910889959772	0.853910889959772	0.886102380285789
chr10	94852639	94852767	CYP2C19	18650	18810.3936708861	18810.3936708861	18127.025	0.99147313587943	0.99147313587943	1.02885056979841
chr10	94852900	94853002	CYP2C19	17328.8	18810.3936708861	18810.3936708861	18127.025	0.921235371422384	0.921235371422384	0.955964919781376
chr10	94938662	94938838	CYP2C9	17015.7	18810.3936708861	18810.3936708861	17786.2266666667	0.904590318401266	0.904590318401266	0.956678463560193
