CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	15438.4	15965.0189873418	15965.0189873418	14897.1	0.967014195989412	0.967014195989412	1.03633593115439
chr10	94761842	94761944	UNKNOWN10	14355.8	15965.0189873418	15965.0189873418	14897.1	0.899203440433258	0.899203440433258	0.963664068845614
chr10	94762678	94762874	CYP2C19	15671	15965.0189873418	15965.0189873418	15671.65	0.981583549159892	0.981583549159892	0.999958523831249
chr10	94775102	94775204	CYP2C19	14803.7	15965.0189873418	15965.0189873418	15671.65	0.927258527643309	0.927258527643309	0.944616552819901
chr10	94775356	94775484	CYP2C19	15311.9	15965.0189873418	15965.0189873418	15671.65	0.959090622575544	0.959090622575544	0.977044535833814
chr10	94775505	94775607	CYP2C19	14375.9	15965.0189873418	15965.0189873418	15671.65	0.900462443007319	0.900462443007319	0.917318852832982
chr10	94780549	94780752	CYP2C19	15939.4	15965.0189873418	15965.0189873418	15671.65	0.998395304924969	0.998395304924969	1.01708499105072
chr10	94781817	94781982	CYP2C19	17223.9	15965.0189873418	15965.0189873418	15671.65	1.07885245947132	1.07885245947132	1.0990482814509
chr10	94781987	94782089	CYP2C19	17473.1	15965.0189873418	15965.0189873418	15671.65	1.09446158591192	1.09446158591192	1.11494960645497
chr10	94842783	94842885	CYP2C19	15372.1	15965.0189873418	15965.0189873418	15671.65	0.96286136660333	0.96286136660333	0.980885867155022
chr10	94842931	94843033	CYP2C19	16731.2	15965.0189873418	15965.0189873418	15671.65	1.04799123717082	1.04799123717082	1.06760934553796
chr10	94849952	94850054	CYP2C19	13732.2	15965.0189873418	15965.0189873418	15671.65	0.860143042165368	0.860143042165368	0.876244683871832
chr10	94852639	94852767	CYP2C19	16256.6	15965.0189873418	15965.0189873418	15671.65	1.01826374355642	1.01826374355642	1.037325361401
chr10	94852900	94853002	CYP2C19	15168.8	15965.0189873418	15965.0189873418	15671.65	0.950127275891556	0.950127275891556	0.967913397759649
chr10	94938662	94938838	CYP2C9	14825.3	15965.0189873418	15965.0189873418	15330.78	0.928611485633345	0.928611485633345	0.967028422559061
chr10	94941857	94941959	CYP2C9	16203.9	15965.0189873418	15965.0189873418	15330.78	1.01496277660851	1.01496277660851	1.05695209245714
chr10	94941963	94942065	CYP2C9	16413.5	15965.0189873418	15965.0189873418	15330.78	1.02809148006738	1.02809148006738	1.07062393433341
chr10	94942189	94942296	CYP2C9	15165.6	15965.0189873418	15965.0189873418	15330.78	0.94992683767081	0.94992683767081	0.989225597132044
chr10	94942307	94942409	CYP2C9	13419.3	15965.0189873418	15965.0189873418	15330.78	0.840543942393041	0.840543942393041	0.87531749852258
chr10	94947690	94947792	CYP2C9	10700.1	15965.0189873418	15965.0189873418	15330.78	0.670221564314068	0.670221564314068	0.697948832349039
chr10	94947868	94947970	CYP2C9	15874.2	15965.0189873418	15965.0189873418	15330.78	0.994311376177268	0.994311376177268	1.03544633736835
chr10	94949091	94949193	CYP2C9	15017.8	15965.0189873418	15965.0189873418	15330.78	0.940669097350101	0.940669097350101	0.979584861305165
chr10	94949211	94949313	CYP2C9	15700.4	15965.0189873418	15965.0189873418	15330.78	0.983425075312997	0.983425075312997	1.02410966695758
chr10	94972106	94972229	CYP2C9	15755.9	15965.0189873418	15965.0189873418	15330.78	0.986901425704061	0.986901425704061	1.02772983501166
chr10	94981098	94981200	CYP2C9	15483.8	15965.0189873418	15965.0189873418	15330.78	0.969857913246247	0.969857913246247	1.00998122730872
chr10	94981221	94981323	CYP2C9	16695.7	15965.0189873418	15965.0189873418	15330.78	1.04576762565942	1.04576762565942	1.08903134739394
chr10	94981368	94981471	CYP2C9	16307.1	15965.0189873418	15965.0189873418	15330.78	1.02142690922757	1.02142690922757	1.06368364819011
chr10	94986031	94986192	CYP2C9	15874.7	15965.0189873418	15965.0189873418	15330.78	0.994342694649259	0.994342694649259	1.03547895149497
chr10	94988849	94989023	CYP2C9	16524.4	15965.0189873418	15965.0189873418	15330.78	1.03503791715511	1.03503791715511	1.07785774761623
chr13	48037751	48037854	NUDT15	13783.1	15965.0189873418	15965.0189873418	14661.9	0.86333126261411	0.86333126261411	0.940062338441812
chr13	48045662	48045764	NUDT15	15540.7	15965.0189873418	15965.0189873418	14661.9	0.973421955358888	0.973421955358888	1.05993766155819
chr16	31093389	31093491	VKORC1	12657.6	15965.0189873418	15965.0189873418	12783.35	0.792833382161078	0.792833382161078	0.990162985445912
