CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr10	94645665	94645767	UNKNOWN10	12842.3	12868.0735443038	12868.0735443038	12533.2	0.997997093798456	0.997997093798456	1.02466249640954
chr10	94761842	94761944	UNKNOWN10	12224.1	12868.0735443038	12868.0735443038	12533.2	0.949955714654051	0.949955714654051	0.975337503590464
chr10	94762678	94762874	CYP2C19	13349.6	12868.0735443038	12868.0735443038	13159.0583333333	1.03742024429984	1.03742024429984	1.01447988616207
chr10	94775102	94775204	CYP2C19	12400.8	12868.0735443038	12868.0735443038	13159.0583333333	0.963687373817455	0.963687373817455	0.94237746241974
chr10	94775356	94775484	CYP2C19	12296.6	12868.0735443038	12868.0735443038	13159.0583333333	0.955589813631678	0.955589813631678	0.934458962679067
chr10	94775505	94775607	CYP2C19	11838.7	12868.0735443038	12868.0735443038	13159.0583333333	0.920005621606082	0.920005621606082	0.89966163992231
chr10	94780549	94780752	CYP2C19	13263.9	12868.0735443038	12868.0735443038	13159.0583333333	1.03076035074974	1.03076035074974	1.00796726209512
chr10	94781817	94781982	CYP2C19	14574.5	12868.0735443038	12868.0735443038	13159.0583333333	1.13260931792324	1.13260931792324	1.10756405441879
chr10	94781987	94782089	CYP2C19	14860.2	12868.0735443038	12868.0735443038	13159.0583333333	1.15481155348059	1.15481155348059	1.12927533441793
chr10	94842783	94842885	CYP2C19	12925.3	12868.0735443038	12868.0735443038	13159.0583333333	1.00444716573146	1.00444716573146	0.982235937601918
chr10	94842931	94843033	CYP2C19	14112.7	12868.0735443038	12868.0735443038	13159.0583333333	1.0967220502285	1.0967220502285	1.07247035787135
chr10	94849952	94850054	CYP2C19	11563	12868.0735443038	12868.0735443038	13159.0583333333	0.89858050314909	0.89858050314909	0.878710292719781
chr10	94852639	94852767	CYP2C19	13789.6	12868.0735443038	12868.0735443038	13159.0583333333	1.07161339671579	1.07161339671579	1.04791692921289
chr10	94852900	94853002	CYP2C19	12933.8	12868.0735443038	12868.0735443038	13159.0583333333	1.00510771526677	1.00510771526677	0.982881880479036
chr10	94938662	94938838	CYP2C9	12731.8	12868.0735443038	12868.0735443038	12964.2913333333	0.989409949839452	0.989409949839452	0.982066791978397
